Timecode,Month,Day,Hour,0.46[n/ml],0.66[n/ml],0.89[n/ml],1.15[n/ml],1.45[n/ml],1.85[n/ml],2.55[n/ml],3.5[n/ml],4.5[n/ml],5.75[n/ml],7.25[n/ml],9[n/ml],11[n/ml],13[n/ml],15[n/ml],16.5[n/ml],PM1[uq/m3],PM2.5[uq/m3],PM10[uq/m3],avg_DurationSample[s],avg_Flowrate[ml/s],NumberOfSamples,LONG,LAT,tempC,windspeedKmph,precipMM,RelHumidity%,visibility_km,pressure_mb,cloudcover%,HeatIndexC,DewPointC,sigWaveHeight_m,swellHeight_m,waterTempC
7.416666666666666,7,12,22,5.87924143082649,1.1125246089979695,0.8273614378279703,0.6668072683674354,0.32518981873927416,0.1605172527099105,0.174627779571164,0.18345546404096075,0.058078870515982525,0.0,0.02112932825617334,0.0,0.0,0.02816832776922204,0.0,0.0,0.10466769366197187,0.275594190140845,1.6734573063380276,2.963478260869566,3.746521739130435,46,-6.104015,49.535010,17,6,0.0,78,10,1028,19,17,13,0.6,0.6,16
7.418010752688172,7,12,23,6.472186554158876,1.4852137807998869,1.4326914074306638,0.9264158114743479,0.4076546785824363,0.3927815917783901,0.37934969532547186,0.1998980514006061,0.16593287043715407,0.06979778556187177,0.0,0.024255426872762578,0.013953125703236391,0.016796992329344437,0.0,0.002836142570623958,0.14287652465971362,0.43960977549938113,3.965191797772669,3.057837837837839,3.8829729729729734,74,-6.133763,49.539250,16,11,0.0,74,10,1028,26,16,12,0.7,0.7,16
7.439516129032258,7,13,15,159.83910960386865,49.25763950388971,57.87218663400531,22.317028275151365,6.904313046758555,2.215112215792715,1.1039381907503119,0.5699377355585191,0.2563594914874033,0.022563925827513497,0.02909780377990366,0.02494813657172061,0.03182786717622825,0.0,0.0,0.006220874909263453,4.728806316352928,8.611719154251047,14.581021500579887,3.0294594594594604,3.577567567567567,37,-6.312680,49.919340,16,31,0.5,94,2,1024,100,16,15,1.0,1.1,16
7.444892473118279,7,13,19,4.793477683023649,0.8238281936022034,0.8126199999204213,0.504555996974355,0.20644374025608106,0.19737784675699832,0.18304601676855567,0.03840078771775202,0.024434665338197915,0.02023068554706211,0.0,0.01273786306768331,0.015243442562152171,0.0,0.021655294924452607,0.0,0.08912531502563667,0.24167376379595018,1.4090940297210393,2.9888311688311697,3.6832467532467534,77,-6.312625,49.919290,16,32,0.4,94,5,1023,94,16,15,0.9,1.2,16
7.446236559139785,7,13,20,4.446934583472536,0.5739614102852617,0.47717991985085917,0.175904717585883,0.11766319500519536,0.039566251284187046,0.08357965217672257,0.0,0.01222839443393966,0.0,0.012970361281888573,0.0,0.0,0.0,0.0,0.0,0.06695531102627443,0.1152665618684033,0.5175427801482145,3.0087837837837847,3.8555405405405407,74,-6.312658,49.919250,16,30,0.2,94,7,1023,89,16,15,0.7,1.3,16
7.44758064516129,7,13,21,4.480367698601275,0.6995262555783233,0.40496237359959925,0.3009750231307146,0.07568652542565787,0.055386425190901326,0.030003910033622887,0.007521997430665291,0.00974996046528757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06747692630401352,0.12700915955810385,0.23357397566773902,3.0109473684210504,3.7610526315789468,95,-6.312670,49.919250,16,28,0.0,94,10,1022,83,16,15,0.7,1.3,16
7.448924731182795,7,13,22,6.566384408704717,0.7850777231416846,0.7430033277752986,0.21196378037822025,0.1584262243268273,0.06033437198904465,0.05346006248348609,0.009257987554631319,0.0,0.010286004802055795,0.0,0.0,0.0,0.0,0.02005052641548621,0.0,0.09933987274655354,0.16494167550371155,0.3792855249204666,3.0176000000000007,3.756133333333332,75,-6.312686,49.919240,16,29,0.0,92,10,1022,69,16,15,0.7,1.3,16
7.450268817204301,7,13,23,14.263155519897994,2.4003441835386274,2.2218343919636734,0.7784644907908349,0.3229702530117504,0.3164892204122101,0.1118291730593311,0.05917239628941313,0.012476523700073733,0.03318728069525456,0.013261594062455334,0.011885530472175504,0.0,0.0,0.0,0.0,0.25729986431478963,0.4976132533811879,1.9263430647349744,3.0462666666666673,3.5949333333333326,75,-6.312705,49.919230,16,31,0.0,90,10,1022,54,16,14,0.9,1.4,16
7.451612903225806,7,14,0,12.909693579323989,2.272109455016532,1.950301211086446,0.9530692134777238,0.41336674774681137,0.3394774626454556,0.239495357635853,0.07777349290085975,0.0,0.012205449808129034,0.030479539672972015,0.0,0.0,0.0,0.0,0.0,0.232655953318205,0.511057287083777,1.7380438104941414,2.957945205479453,3.354109589041096,73,-6.312693,49.919210,16,33,0.0,87,10,1022,40,16,14,0.9,1.4,16
7.452956989247311,7,14,1,13.051894960558492,1.9704203101477058,1.68608860432153,0.6990612175359713,0.31214129891586145,0.24149955680155943,0.17542105366176872,0.031769283775146755,0.02755297104469693,0.0,0.0,0.014352728585717948,0.0,0.0,0.0,0.0,0.21610725686316223,0.41842562247286624,1.4007312194083843,3.012179487179488,3.2030769230769227,78,-6.312688,49.919240,16,30,0.0,88,10,1021,60,16,14,0.9,1.4,16
7.454301075268817,7,14,2,17.963615424681674,2.7292113665260604,2.073975039247039,0.7513897390565781,0.4055205691398526,0.2339044899601473,0.24680496786437028,0.1560794575399717,0.05367562937467818,0.024040754213249155,0.029348046233815702,0.0,0.0,0.0,0.0,0.0,0.28797292695385657,0.5063247062829898,2.323654009875702,3.011794871794873,3.252051282051282,78,-6.312716,49.919190,16,28,0.0,88,10,1021,80,16,14,0.7,1.3,16
7.455645161290322,7,14,3,26.221745037190797,4.044038143982143,3.324606241383384,1.0060492602380868,0.4338765145621216,0.2692774128882575,0.18412074231607514,0.05540661178428832,0.027719914367670517,0.0,0.016370360386628903,0.0,0.016624871405022036,0.0,0.0,0.0,0.4337395114289256,0.6928037035506134,1.5178973256727155,3.0241250000000006,3.1058750000000006,80,-6.312698,49.919190,16,26,0.0,88,10,1020,100,16,14,0.7,1.3,16
7.456989247311828,7,14,4,19.02849405960866,2.15473612409481,1.7962933822930738,0.774259643240128,0.366204888884633,0.26370866759041817,0.16637790436311548,0.09215853507430437,0.04275282275740718,0.024973322870955307,0.015992275388104403,0.0,0.0,0.0,0.0,0.0,0.2708460541173519,0.4973865584877252,1.7474710384341925,3.026708860759494,2.9822784810126577,79,-6.312783,49.919140,16,27,0.0,88,10,1020,82,16,14,0.7,1.3,16
7.458333333333333,7,14,5,17.83443068140592,2.1173001786436063,1.480362923311567,0.7792383632984351,0.3781710422543759,0.26539333775826773,0.19588798120522194,0.05469665016565736,0.027897110809593357,0.02264028399661713,0.0,0.0,0.0,0.0,0.0,0.0,0.24825318419333764,0.47708646309601566,1.2791161822338337,3.0241975308641984,3.0253086419753097,81,-6.312772,49.919160,16,28,0.0,87,10,1020,65,16,13,0.9,1.4,16
7.459677419354838,7,14,6,17.698611722824477,1.9415513926877526,1.6624920409939046,0.6212696533254088,0.2111469328585313,0.36581175602102445,0.21529433966648737,0.0774480251912127,0.08646836408903455,0.0241111821707637,0.0,0.0,0.0,0.0,0.0,0.0,0.250753640776699,0.4803325242718446,1.660095873786407,3.014634146341464,2.9774390243902444,82,-6.312713,49.919190,15,30,0.0,86,10,1020,47,15,13,0.9,1.4,16
7.461021505376344,7,14,7,23.052236156758568,2.3497698671272,1.8394023897233822,0.885293214431078,0.4329129015158319,0.44173679548074885,0.23302450901418822,0.1144696767701296,0.06032865943127586,0.024683848339794943,0.0,0.0,0.0,0.0,0.0,0.0,0.3091914259703714,0.624535297525449,1.817426963502441,3.020750000000001,2.8827499999999997,80,-6.312790,49.919160,15,29,0.0,85,10,1020,64,15,13,0.9,1.4,16
7.462365591397849,7,14,8,29.792253111445195,3.029176159848171,2.1808207009249054,1.1425460115291655,0.40579406724439415,0.5388931617623163,0.3401634221505047,0.22456333190434333,0.10869736189606825,0.03906998513171887,0.043851403705714644,0.013434482237710262,0.0,0.01860700666916345,0.0,0.0,0.3913306695725875,0.7638285506719938,4.081456592807845,3.0215853658536593,2.981707317073171,82,-6.312770,49.919170,15,29,0.1,84,10,1021,82,15,12,0.9,1.4,16
7.463709677419354,7,14,9,15.085245923017206,1.872630773844655,1.4056751493900401,0.7918949418532854,0.42128578146956314,0.337514743520173,0.17509987245229996,0.08914344561872305,0.06963980001737959,0.045548304777886496,0.04530488324561844,0.013084584210722998,0.01711685640644478,0.0,0.0,0.0,0.21807821090488194,0.4828791699392334,3.104553759662684,3.023875000000001,3.103250000000001,80,-6.312735,49.919190,15,28,0.1,84,10,1021,99,15,12,0.9,1.4,16
7.46505376344086,7,14,10,7.807579724912563,1.0661364909229705,1.1702686984713355,0.5737121289931453,0.2997616564987417,0.1620941801810237,0.15875508588892542,0.16623139786733798,0.08890897981461209,0.032947504462100534,0.02551084424653616,0.0,0.0,0.020421912278679094,0.0,0.0,0.1329050910829964,0.2909686535368028,2.213354201991217,3.0264473684210538,3.522105263157894,76,-6.312753,49.919180,15,28,0.1,81,10,1021,84,15,12,0.9,1.4,16
7.466397849462365,7,14,11,5.001842221363815,0.9278558941153098,0.6748710012449495,0.2960215314527756,0.17337835236611412,0.25309438885619046,0.14205411874028373,0.04895289520634857,0.05674833376183708,0.020895242041251975,0.018195369628050972,0.0,0.0,0.0,0.0,0.0,0.0880123159148345,0.23886542539286082,1.3930589362999999,3.019912280701748,3.713684210526317,114,-6.312747,49.919190,15,29,0.1,79,10,1021,68,15,11,0.9,1.3,16
7.467741935483871,7,14,12,4.096266436482665,0.5484518726831912,0.5862918991350593,0.17641370725647623,0.13192880923463401,0.12640248068613344,0.10924506257779162,0.0872063587064227,0.04311346961083857,0.05783895850116512,0.027909967486071323,0.0,0.0,0.0,0.0,0.0010779922550620976,0.06843526967205724,0.15265516306802815,1.8999454934200652,3.0188181818181765,3.600818181818182,110,-6.312783,49.919170,15,29,0.1,77,10,1022,53,15,11,0.9,1.3,16
