Timecode,Month,Day,Hour,0.46[n/ml],0.66[n/ml],0.89[n/ml],1.15[n/ml],1.45[n/ml],1.85[n/ml],2.55[n/ml],3.5[n/ml],4.5[n/ml],5.75[n/ml],7.25[n/ml],9[n/ml],11[n/ml],13[n/ml],15[n/ml],16.5[n/ml],PM1[uq/m3],PM2.5[uq/m3],PM10[uq/m3],avg_DurationSample[s],avg_Flowrate[ml/s],NumberOfSamples,LONG,LAT,tempC,windspeedKmph,precipMM,RelHumidity%,visibility_km,pressure_mb,cloudcover%,HeatIndexC,DewPointC,sigWaveHeight_m,swellHeight_m,waterTempC,totConc(0.38-100um)[n/ml]
8.85752688172043,8,26,14,150706.60848478196,1,2740.120154268764,1,1,1,1,1,1,1,1,1,1,1,1,1,7762.897403051122,7762.897403051122,7762.897403051122,2.9610344827586212,4.25,29,-6.579817,57.005330,13,16,0.0,78,10,1013,58,13,9,0.9,0.6,13,10503.017557319885
8.858870967741934,8,26,15,98915.02581063955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3980.5570152390956,3980.5570152390956,3980.5570152390956,2.927692307692308,4.25,13,-6.462013,57.042000,13,18,0.0,80,10,1013,37,13,9,0.9,0.6,13,3980.5570152390956
8.86021505376344,8,26,16,127935.17950904873,1,5330.632479543697,1,5330.632479543697,1,1,1,1,1,1,1,1,1,1,1,8923.878568192114,17161.30493883099,17161.30493883099,2.942666666666667,4.25,15,-6.495285,57.055390,12,19,0.0,79,10,1013,38,12,9,0.9,0.6,13,19585.143527279506
8.861559139784946,8,26,17,605711.8032483194,294014.4785924355,331401.0196310232,187724.95100956797,113876.85864895672,131252.9682515029,45093.49210026243,25978.1961235862,2455.754668144048,2455.754668144048,2479.909632093006,1,1,1,1,1,197288.40481052868,963415.0215566142,2794799.183117766,3.0047727272727283,3.477045454545456,44,-6.495285,57.055390,12,20,0.0,78,10,1013,40,12,9,0.9,0.6,13,1334021.7881362445
8.86290322580645,8,26,18,1047101.3985386728,397792.01565899956,384091.1574058974,244509.62264684058,123255.5870722044,131198.05750472366,60171.41415183549,28230.163219643473,11859.590981044797,5908.738201250232,1,1,1,1,1,1,254331.17723156523,1081623.544631306,3390482.535575678,3.051315789473685,2.975526315789473,76,-6.495285,57.055390,12,21,0.0,77,10,1013,41,12,8,0.9,0.6,13,1641347.5240740047
8.887096774193548,8,27,12,78431.37254901961,1,1,78431.37254901961,1,1,1,1,1,1,1,1,1,1,1,1,1,70000.0,70000.0,1.5,2.125,2,-6.259578,57.079270,11,5,1.2,86,9,1011,95,11,9,0.6,0.4,13,78431.37254901961
8.888440860215054,8,27,13,117061.7500731636,1,1,1,78041.1667154424,195102.91678860603,1,1,1,1,1,1,1,1,1,1,4975.124378109454,775621.8905472637,775621.8905472637,3.0149999999999997,4.25,2,-6.140779,57.034310,13,13,1.6,82,9,1010,98,13,11,0.3,0.1,14,278119.2078821579
8.88978494623656,8,27,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0255555555555564,4.25,81,-5.990225,57.008960,14,14,0.9,82,10,1009,96,14,11,0.5,0.2,14,1
8.891129032258064,8,27,15,961.4829913658824,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0212345679012356,4.25,81,-5.842995,57.013470,14,14,0.1,81,10,1009,94,14,11,0.5,0.2,14,1
8.89247311827957,8,27,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.02439024390244,4.25,82,-5.825718,57.005420,14,15,0.1,82,10,1009,93,14,11,0.5,0.2,14,1
